case:concept:name,observation,time:timestamp
S169273,Send for Credit Collection,20183.0
S172685,Send for Credit Collection,20183.0
S169485,Send for Credit Collection,20183.0
S163451,Send for Credit Collection,20183.0
S163597,Send for Credit Collection,20183.0
S149980,Send for Credit Collection,20183.0
S167359,Send for Credit Collection,20183.0
S163197,Send for Credit Collection,20183.0
S159141,Send for Credit Collection,20183.0
S159140,Send for Credit Collection,20183.0
S158141,Send for Credit Collection,20183.0
S157840,Send for Credit Collection,20183.0
S158133,Send for Credit Collection,20183.0
S163192,Send for Credit Collection,20183.0
S158134,Send for Credit Collection,20183.0
S163167,Send for Credit Collection,20183.0
S164079,Send for Credit Collection,20183.0
S166525,Send for Credit Collection,20183.0
S166682,Send for Credit Collection,20183.0
S167362,Send for Credit Collection,20183.0
S166819,Send for Credit Collection,20183.0
S158140,Send for Credit Collection,20183.0
S163995,Send for Credit Collection,20183.0
S163191,Send for Credit Collection,20183.0
S166820,Send for Credit Collection,20183.0
S158139,Send for Credit Collection,20183.0
S157810,Send for Credit Collection,20183.0
S160248,Send for Credit Collection,20183.0
S165096,Send for Credit Collection,20183.0
S159992,Send for Credit Collection,20183.0
S164070,Send for Credit Collection,20183.0
S166582,Send for Credit Collection,20183.0
S159975,Send for Credit Collection,20183.0
S163153,Send for Credit Collection,20183.0
S167420,Send for Credit Collection,20183.0
S163134,Send for Credit Collection,20183.0
S166272,Send for Credit Collection,20183.0
S160844,Send for Credit Collection,20183.0
S163916,Send for Credit Collection,20183.0
S163158,Send for Credit Collection,20183.0
S163599,Send for Credit Collection,20183.0
S163489,Send for Credit Collection,20183.0
S163397,Send for Credit Collection,20183.0
S172009,Send for Credit Collection,20183.0
S161812,Send for Credit Collection,20183.0
S175715,Send for Credit Collection,20183.0
P300,Send for Credit Collection,20183.0
S171922,Send for Credit Collection,20183.0
P2294,Send for Credit Collection,20183.0
P2185,Send for Credit Collection,20183.0
S171914,Send for Credit Collection,20183.0
S171969,Send for Credit Collection,20183.0
P2260,Send for Credit Collection,20183.0
S171875,Send for Credit Collection,20183.0
S171913,Send for Credit Collection,20183.0
S171995,Send for Credit Collection,20183.0
S171975,Send for Credit Collection,20183.0
P2269,Send for Credit Collection,20183.0
P2273,Send for Credit Collection,20183.0
P234,Send for Credit Collection,20183.0
S166620,Send for Credit Collection,20183.0
S172222,Send for Credit Collection,20183.0
S159985,Send for Credit Collection,20183.0
S170689,Send for Credit Collection,20183.0
S172625,Send for Credit Collection,20183.0
S172589,Send for Credit Collection,20183.0
S164586,Send for Credit Collection,20183.0
S164149,Send for Credit Collection,20183.0
S161801,Send for Credit Collection,20183.0
S166677,Send for Credit Collection,20183.0
S163626,Send for Credit Collection,20183.0
S166676,Send for Credit Collection,20183.0
S163794,Send for Credit Collection,20183.0
S163789,Send for Credit Collection,20183.0
S163820,Send for Credit Collection,20183.0
S162040,Send for Credit Collection,20183.0
P2196,Send for Credit Collection,20183.0
P2184,Send for Credit Collection,20183.0
S164577,Send for Credit Collection,20183.0
S172173,Send for Credit Collection,20183.0
S164408,Send for Credit Collection,20183.0
P2993,Send for Credit Collection,20183.0
S161821,Send for Credit Collection,20183.0
P2193,Send for Credit Collection,20183.0
S164684,Send for Credit Collection,20183.0
S171895,Send for Credit Collection,20183.0
S166763,Send for Credit Collection,20183.0
S161796,Send for Credit Collection,20183.0
S167024,Send for Credit Collection,20183.0
S163807,Send for Credit Collection,20183.0
S163793,Send for Credit Collection,20183.0
S163748,Send for Credit Collection,20183.0
S166753,Send for Credit Collection,20183.0
S166428,Send for Credit Collection,20183.0
S171897,Send for Credit Collection,20183.0
S163459,Send for Credit Collection,20183.0
S163388,Send for Credit Collection,20183.0
S171811,Send for Credit Collection,20183.0
P2255,Send for Credit Collection,20183.0
S171327,Send for Credit Collection,20183.0
S170480,Send for Credit Collection,20183.0
S170458,Send for Credit Collection,20183.0
P1896,Send for Credit Collection,20183.0
S171412,Send for Credit Collection,20183.0
S161849,Send for Credit Collection,20183.0
S163808,Send for Credit Collection,20183.0
S166892,Send for Credit Collection,20183.0
S170717,Send for Credit Collection,20183.0
S172024,Send for Credit Collection,20183.0
S170484,Send for Credit Collection,20183.0
S166737,Send for Credit Collection,20183.0
S163415,Send for Credit Collection,20183.0
P3726,Send for Credit Collection,20183.0
S145093,Send for Credit Collection,20183.0
S173194,Send for Credit Collection,20183.0
S171692,Send for Credit Collection,20183.0
S168567,Send for Credit Collection,20183.0
P1890,Send for Credit Collection,20183.0
P1897,Send for Credit Collection,20183.0
P1789,Send for Credit Collection,20183.0
S171244,Send for Credit Collection,20183.0
S171215,Send for Credit Collection,20183.0
S168576,Send for Credit Collection,20183.0
S171405,Send for Credit Collection,20183.0
S172318,Send for Credit Collection,20183.0
S171372,Send for Credit Collection,20183.0
S171378,Send for Credit Collection,20183.0
S172796,Send for Credit Collection,20183.0
P2754,Send for Credit Collection,20183.0
S166037,Send for Credit Collection,20183.0
S171377,Send for Credit Collection,20183.0
P268,Send for Credit Collection,20183.0
S168579,Send for Credit Collection,20183.0
S168735,Send for Credit Collection,20183.0
S171421,Send for Credit Collection,20183.0
S172972,Send for Credit Collection,20183.0
S172906,Send for Credit Collection,20183.0
S172910,Send for Credit Collection,20183.0
S172795,Send for Credit Collection,20183.0
S172484,Send for Credit Collection,20183.0
P496,Send for Credit Collection,20183.0
S172918,Send for Credit Collection,20183.0
S175498,Send for Credit Collection,20183.0
V19132,Send for Credit Collection,20183.0
V19197,Send for Credit Collection,20183.0
P525,Send for Credit Collection,20183.0
C22463,Send for Credit Collection,20183.0
S168366,Send for Credit Collection,20183.0
P2116,Send for Credit Collection,20183.0
S171190,Send for Credit Collection,20183.0
P2615,Send for Credit Collection,20183.0
P2694,Send for Credit Collection,20183.0
C22449,Send for Credit Collection,20183.0
P522,Send for Credit Collection,20183.0
S165602,Send for Credit Collection,20183.0
S168678,Send for Credit Collection,20183.0
C22246,Send for Credit Collection,20183.0
C20042,Send for Credit Collection,20183.0
C22472,Send for Credit Collection,20183.0
C22363,Send for Credit Collection,20183.0
V19128,Send for Credit Collection,20183.0
V18991,Send for Credit Collection,20183.0
C22361,Send for Credit Collection,20183.0
C22406,Send for Credit Collection,20183.0
C22364,Send for Credit Collection,20183.0
C22433,Send for Credit Collection,20183.0
C21987,Send for Credit Collection,20183.0
S172470,Send for Credit Collection,20183.0
S168614,Send for Credit Collection,20183.0
S168679,Send for Credit Collection,20183.0
S171152,Send for Credit Collection,20183.0
S172373,Send for Credit Collection,20183.0
S172403,Send for Credit Collection,20183.0
P2123,Send for Credit Collection,20183.0
S172953,Send for Credit Collection,20183.0
S172819,Send for Credit Collection,20183.0
S168674,Send for Credit Collection,20183.0
S172368,Send for Credit Collection,20183.0
P2101,Send for Credit Collection,20183.0
P2094,Send for Credit Collection,20183.0
S171119,Send for Credit Collection,20183.0
S171151,Send for Credit Collection,20183.0
V19210,Send for Credit Collection,20183.0
P5932,C,20183.0
P1855,Send for Credit Collection,20183.0
S172332,Send for Credit Collection,20183.0
P3478,Send for Credit Collection,20183.0
S164885,Send for Credit Collection,20183.0
P2715,Send for Credit Collection,20183.0
P2687,Send for Credit Collection,20183.0
S171382,Send for Credit Collection,20183.0
S170520,Send for Credit Collection,20183.0
S171241,Send for Credit Collection,20183.0
S172978,Send for Credit Collection,20183.0
S165783,Send for Credit Collection,20183.0
P2869,Send for Credit Collection,20183.0
S171309,Send for Credit Collection,20183.0
P2673,Send for Credit Collection,20183.0
S171381,Send for Credit Collection,20183.0
S171064,Send for Credit Collection,20183.0
P275,Send for Credit Collection,20183.0
S171422,Send for Credit Collection,20183.0
P2708,Send for Credit Collection,20183.0
P274,Send for Credit Collection,20183.0
P2758,Send for Credit Collection,20183.0
S172609,Send for Credit Collection,20183.0
P2660,Send for Credit Collection,20183.0
S171343,Send for Credit Collection,20183.0
S171407,Send for Credit Collection,20183.0
S171301,Send for Credit Collection,20183.0
P2624,Send for Credit Collection,20183.0
S171318,Send for Credit Collection,20183.0
S171100,Send for Credit Collection,20183.0
S172220,Send for Credit Collection,20183.0
P2972,Send for Credit Collection,20183.0
P2674,Send for Credit Collection,20183.0
S155899,Send for Credit Collection,20183.0
S172545,Send for Credit Collection,20183.0
S171211,Send for Credit Collection,20183.0
P2676,Send for Credit Collection,20183.0
S172804,Send for Credit Collection,20183.0
S171084,Send for Credit Collection,20183.0
S171087,Send for Credit Collection,20183.0
P2611,Send for Credit Collection,20183.0
P2703,Send for Credit Collection,20183.0
S172365,Send for Credit Collection,20183.0
S172945,Send for Credit Collection,20183.0
S172936,Send for Credit Collection,20183.0
S171203,Send for Credit Collection,20183.0
P1810,Send for Credit Collection,20183.0
S171036,Send for Credit Collection,20183.0
S164881,Send for Credit Collection,20183.0
S173193,Send for Credit Collection,20183.0
P1671,Send for Credit Collection,20183.0
P3054,Send for Credit Collection,20183.0
S170546,Send for Credit Collection,20183.0
S172218,Send for Credit Collection,20183.0
S172463,Send for Credit Collection,20183.0
P2133,Send for Credit Collection,20183.0
S165770,Send for Credit Collection,20183.0
S171097,Send for Credit Collection,20183.0
S171392,Send for Credit Collection,20183.0
S171011,Send for Credit Collection,20183.0
S171380,Send for Credit Collection,20183.0
S171207,Send for Credit Collection,20183.0
S173000,Send for Credit Collection,20183.0
S171081,Send for Credit Collection,20183.0
P2138,Send for Credit Collection,20183.0
S173019,Send for Credit Collection,20183.0
P213,Send for Credit Collection,20183.0
S172662,Send for Credit Collection,20183.0
S173001,Send for Credit Collection,20183.0
S173010,Send for Credit Collection,20183.0
P2050,Send for Credit Collection,20183.0
S172258,Send for Credit Collection,20183.0
P3066,Send for Credit Collection,20183.0
S172556,Send for Credit Collection,20183.0
V19044,Send for Credit Collection,20183.0
S171159,Send for Credit Collection,20183.0
S168732,Send for Credit Collection,20183.0
C22365,Send for Credit Collection,20183.0
S171358,Send for Credit Collection,20183.0
S171250,Send for Credit Collection,20183.0
P2645,Send for Credit Collection,20183.0
P2627,Send for Credit Collection,20183.0
P1883,Send for Credit Collection,20183.0
P1811,Send for Credit Collection,20183.0
P1887,Send for Credit Collection,20183.0
P783,Send for Credit Collection,20183.0
P1744,Send for Credit Collection,20183.0
S173035,Send for Credit Collection,20183.0
S173031,Send for Credit Collection,20183.0
S173050,Send for Credit Collection,20183.0
S172557,Send for Credit Collection,20183.0
S172994,Send for Credit Collection,20183.0
P3080,Send for Credit Collection,20183.0
S172590,Send for Credit Collection,20183.0
S171225,Send for Credit Collection,20183.0
S172981,Send for Credit Collection,20183.0
S171732,Send for Credit Collection,20183.0
P265,Send for Credit Collection,20183.0
P2663,Send for Credit Collection,20183.0
P2652,Send for Credit Collection,20183.0
S170919,Send for Credit Collection,20183.0
S171325,Send for Credit Collection,20183.0
S172323,Send for Credit Collection,20183.0
P2629,Send for Credit Collection,20183.0
P192,Send for Credit Collection,20183.0
S172947,Send for Credit Collection,20183.0
S172929,Send for Credit Collection,20183.0
S172261,Send for Credit Collection,20183.0
S170523,Send for Credit Collection,20183.0
P2072,Send for Credit Collection,20183.0
S170681,Send for Credit Collection,20183.0
P2162,Send for Credit Collection,20183.0
P2136,Send for Credit Collection,20183.0
P2129,Send for Credit Collection,20183.0
P2450,Send for Credit Collection,20183.0
P2295,Send for Credit Collection,20183.0
S170657,Send for Credit Collection,20183.0
S163758,Send for Credit Collection,20183.0
S170652,Send for Credit Collection,20183.0
S171921,Send for Credit Collection,20183.0
S171710,Send for Credit Collection,20183.0
S171920,Send for Credit Collection,20183.0
S171419,Send for Credit Collection,20183.0
P2873,Send for Credit Collection,20183.0
P288,Send for Credit Collection,20183.0
P2926,Send for Credit Collection,20183.0
S170721,Send for Credit Collection,20183.0
S176340,Send for Credit Collection,20183.0
S170713,Send for Credit Collection,20183.0
S172221,Send for Credit Collection,20183.0
S171676,Send for Credit Collection,20183.0
P2538,Send for Credit Collection,20183.0
S171472,Send for Credit Collection,20183.0
S176122,Send for Credit Collection,20183.0
S176115,Send for Credit Collection,20183.0
S171687,Send for Credit Collection,20183.0
S176323,Send for Credit Collection,20183.0
S176024,Send for Credit Collection,20183.0
C22808,Send for Credit Collection,20183.0
S171695,Send for Credit Collection,20183.0
